id,title,link,district,bizcircle,tagList,onsale,onrent,year,housetype,cost,service,company,building_num,house_num,price,city,validdate
1111043271084,"前门西后河沿街",https://bj.lianjia.com/xiaoqu/1111043271084/,"西城","崇文门","近地铁2号线前门站",0,0,"暂无信息","平房","暂无信息","暂无信息","暂无信息","3栋","9户","暂无",bj,"2019-11-08 16:40:33.015724"
1111027378036,"銮庆胡同",https://bj.lianjia.com/xiaoqu/1111027378036/,"东城","崇文门","近地铁2号线前门站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","6栋","31户","暂无",bj,"2019-11-08 16:40:33.015846"
1111027381404,"新裕商务大厦",https://bj.lianjia.com/xiaoqu/1111027381404/,"东城","崇文门","近地铁5号线磁器口站",0,0,"2007年建成","塔楼","4元/平米/月","北京新世界物业管理有限公司","北京崇文新世界房地产发展有限公司","1栋","263户",35322,bj,"2019-11-08 16:40:33.015971"
1111027373807,"大齐家胡同",https://bj.lianjia.com/xiaoqu/1111027373807/,"西城","崇文门","近地铁7号线珠市口站",0,0,"1970年建成","平房","暂无信息","无物业管理服务","无开发公司","12栋","48户","暂无",bj,"2019-11-08 16:40:33.016087"
1111044567505,"东马尾帽胡同",https://bj.lianjia.com/xiaoqu/1111044567505/,"东城","崇文门","近地铁5号线磁器口站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无",bj,"2019-11-08 16:40:33.016207"
1111027376628,"长巷四条",https://bj.lianjia.com/xiaoqu/1111027376628/,"东城","崇文门","近地铁2号线前门站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","23栋","89户","暂无",bj,"2019-11-08 16:40:33.016398"
1111027376343,"草厂九条",https://bj.lianjia.com/xiaoqu/1111027376343/,"东城","崇文门","近地铁5号线崇文门站",0,0,"1965年建成","平房","暂无信息","街道办事处（委员会）代管物业","无开发商","32栋","125户",144557,bj,"2019-11-08 16:40:33.016524"
1111027373905,"东四西大街",https://bj.lianjia.com/xiaoqu/1111027373905/,"东城","灯市口","近地铁5号线东四站",4,0,"1988年建成","板楼","暂无信息","单位自管物业","无开发商","1栋","140户",100083,bj,"2019-11-08 16:40:49.992541"
1111027382017,"玉石胡同",https://bj.lianjia.com/xiaoqu/1111027382017/,"东城","灯市口","近地铁5号线东四站",4,1,"1990年建成","板楼/平房","暂无信息","无物业管理服务","无开发商","4栋","313户",111212,bj,"2019-11-08 16:40:49.992961"
1111027374787,"甘雨胡同33号院",https://bj.lianjia.com/xiaoqu/1111027374787/,"东城","灯市口","近地铁5号线灯市口站",4,0,"1989年建成","板楼","暂无信息","街道办事处（委员会）代管物业","无开发商","2栋","169户",115930,bj,"2019-11-08 16:40:49.993381"
1111027378077,"利生体育用品商厦",https://bj.lianjia.com/xiaoqu/1111027378077/,"东城","灯市口","近地铁5号线灯市口站",0,0,"暂无信息","板楼","暂无信息","北京世邦魏理仕物业管理服务有限公司","暂无信息","1栋","90户","暂无",bj,"2019-11-08 16:40:49.997016"
1111027381013,"锡拉胡同15号院",https://bj.lianjia.com/xiaoqu/1111027381013/,"东城","灯市口","近地铁5号线灯市口站",0,0,"1988年建成","板楼","暂无信息","单位自管物业","无开发商","2栋","108户",107544,bj,"2019-11-08 16:40:49.997268"
1111046567146,"智德北巷",https://bj.lianjia.com/xiaoqu/1111046567146/,"东城","灯市口","近地铁5号线灯市口站",1,0,"1985年建成","板楼","0.5元/平米/月","北京同心物业管理有限公司","北京住总房地产开发有限责任公司","3栋","101户",113593,bj,"2019-11-08 16:40:49.997665"
1111027379329,"世纪大厦",https://bj.lianjia.com/xiaoqu/1111027379329/,"东城","灯市口","近地铁5号线灯市口站",0,2,"1996年建成","塔楼","20元/平米/月","北京保利信物业管理公司","北京保利兴房地产置业有限公司","2栋","161户",45136,bj,"2019-11-08 16:40:49.998018"
1111027373853,"灯市口大街27号院",https://bj.lianjia.com/xiaoqu/1111027373853/,"东城","灯市口","近地铁5号线灯市口站",4,0,"1986年建成","板楼","暂无信息","单位自管物业","无开发商","2栋","120户",119032,bj,"2019-11-08 16:40:49.998144"
1111027374784,"甘雨胡同",https://bj.lianjia.com/xiaoqu/1111027374784/,"东城","灯市口","近地铁5号线灯市口站",1,1,"1940年建成","板楼/平房","暂无信息","街道办事处（委员会）代管物业","无开发商","6栋","197户",102771,bj,"2019-11-08 16:40:49.998268"
1111027376769,"东厂胡同",https://bj.lianjia.com/xiaoqu/1111027376769/,"东城","灯市口","近地铁5号线东四站",7,3,"1985年建成","板楼/平房","0.5元/平米/月","无物业管理服务","北京住总房地产开发有限责任公司","24栋","471户",107167,bj,"2019-11-08 16:40:49.998407"
